# station table. *_ref are ODE-Blasius references from analysis/laminar_bl.jl,
# never reconstructed from DNS values or error columns.
index,x,Cf,Cf_ref,Cf_rel_err,H12,H12_ref,H12_rel_err,dstar,dstar_ref,dstar_rel_err,theta,theta_ref,theta_rel_err,delta99,Ue,similarity_L2,similarity_npts
57,0.079571045576407512,0.0023938221277569629,0.0023948634539834482,0.00043481653400874643,2.5916487698262141,2.5911001960244264,0.00021171462324356271,0.0047726668493203069,0.0047719103787756479,0.00015852572337141799,0.0018415561957650392,0.0018416541305879561,5.3177641387868742e-05,0.013617213524834139,0.99999383474875192,2.7579661685591659e-05,235
58,0.080991957104557644,0.0023915937716687671,0.002392654227602303,0.00044321319867376676,2.591651348893385,2.5911001960244264,0.00021270997926063035,0.0047770888358198453,0.0047763174543242349,0.00016150130366900364,0.0018432606059683239,0.0018433549816609285,5.1197785311842964e-05,0.013630217557658439,0.99999362669704261,2.8303455705771878e-05,235
59,0.082412868632707775,0.0023893716045563793,0.0023904510936938635,0.00045158386228102401,2.5916535997926697,2.5911001960244264,0.00021357868333011896,0.0047815072652211722,0.0047807204468308471,0.00016458155189700037,0.0018449638738771605,0.0018450542569391937,4.8986668924903704e-05,0.013643116221215876,0.99999342794994728,2.8973383245868274e-05,236
60,0.083833780160857907,0.0023871557131572769,0.0023882540526047888,0.00045989221553460844,2.5916561369734619,2.5911001960244264,0.0002145578738670272,0.0047859212891470772,0.0047851194242824642,0.00016757468174020618,0.0018466652349705928,0.0018467519826614047,4.6973113675429e-05,0.013655907401139472,0.99999321475115299,2.9699690762138835e-05,236
61,0.085254691689008039,0.0023849460175759804,0.0023860630625766057,0.00046815401409343787,2.5916586559620729,2.5911001960244264,0.00021553004337822489,0.0047903313360858641,0.0047895143701540705,0.0001705738554381473,0.0018483650711739283,0.001848448152449956,4.4946500618679554e-05,0.013668594374797212,0.9999929987002919,3.0427587298205499e-05,236
62,0.08667560321715817,0.0023827424283836282,0.0023838780802281317,0.00047638839163905843,2.5916608121230786,2.5911001960244264,0.00021636218449304858,0.0047947378921959077,0.0047939052640424556,0.00017368473250762019,0.0018500638161318944,0.0018501427584305054,4.2668220196151811e-05,0.013681180580922391,0.99999279295103682,3.1163056970342492e-05,236
63,0.088096514745308316,0.0023805450455221364,0.0023816991091216715,0.0004845547429207786,2.5916632810717752,2.5911001960244264,0.00021731504177752839,0.0047991400219454744,0.0047982921794802779,0.00017669671489000413,0.0018517606268514957,0.0018518358289819849,4.0609501831780649e-05,0.013693663546328184,0.99999257143416498,3.1826371298348299e-05,237
64,0.089517426273458447,0.0023783537815295613,0.0023795261066702146,0.00049267168675608535,2.5916657282758746,2.5911001960244264,0.00021825950702943948,0.0048035381971420323,0.0048026750969079931,0.00017971239291095814,0.0018534559240159503,0.0018535273565556544,3.8538702680281192e-05,0.013706046610496824,0.99999234692118155,3.2556418560750409e-05,237
65,0.090938337801608579,0.002376168612337528,0.0023773590457335458,0.0005007377401213775,2.5916681528065055,2.5911001960244264,0.00021919522176353157,0.0048079324251805982,0.0048070540273725173,0.00018273100387037532,0.0018551497111904973,0.0018552173454149208,3.6456226862392741e-05,0.013718331156857924,0.99999211938221522,3.3287224668191083e-05,237
66,0.092359249329758711,0.0023739894413855969,0.0023751978817293097,0.00050877459642772647,2.5916701687951464,2.5911001960244264,0.00021997326525409453,0.0048123232522761404,0.004811428946188607,0.00018587120324031124,0.0018568424756431731,0.0018569057860328491,3.4094562121677977e-05,0.013730520707543893,0.99999190361968249,3.4025586040903468e-05,237
67,0.093780160857908842,0.0023718163834512856,0.0023730426225460509,0.00051673707126660023,2.5916725354759382,2.5911001960244264,0.0002208866536268865,0.0048167096231129958,0.0048157999344977344,0.00018889667918822495,0.0018585332665218249,0.0018585927097248907,3.1982909840736063e-05,0.013742612314482837,0.99999167041222803,3.4757552928923242e-05,237
68,0.095201072386058988,0.0023696493439845983,0.0023708932243760687,0.00052464631417458156,2.5916748775149054,2.5911001960244264,0.00022179053182148518,0.0048210920689683917,0.0048201669684560054,0.00019192291852965563,0.0018602225575421022,0.0018602781072888177,2.9860990406669283e-05,0.013755099821617675,0.99999143418456948,3.5415165807383854e-05,238
69,0.09662198391420912,0.0023674882989551996,0.0023687496606840009,0.00053250106996827684,2.5916771945958912,2.5911001960244264,0.00022268477782142864,0.0048254705971507066,0.0048245300587536526,0.00019494922523023228,0.0018619103518033313,0.001861961982850381,2.7729377680788789e-05,0.013768001260844836,0.99999119497293876,3.6145877707320371e-05,238
70,0.098042895442359251,0.0023653331443884598,0.0023666118855760719,0.00054032568475030846,2.5916790583531837,2.5911001960244264,0.00022340406968646612,0.0048298458163547088,0.0048288891761907801,0.00019810770738858013,0.0018635971922479132,0.0018636443251402763,2.5290712249808117e-05,0.013780800843113322,0.99999096931459708,3.6884318932619851e-05,238
71,0.099463806970509383,0.0023631840102037193,0.0023644799113240744,0.00054807026024992263,2.5916813146072712,2.5911001960244264,0.00022427484036952359,0.0048342165466591404,0.0048332444097881266,0.00020113546690190981,0.0018652820157372206,0.0018653251685148509,2.3134185051856802e-05,0.013793494952096086,0.99999072474785888,3.761496261549803e-05,238
72,0.10088471849865951,0.0023610407944080398,0.0023623536928085685,0.00055575860825812177,2.5916835458318346,2.5911001960244264,0.00022513595124696285,0.0048385833813126798,0.0048375957312221723,0.00020416135315589579,0.0018669653511882269,0.0018670045020430261,2.0969877017633607e-05,0.013806087482553122,0.99999047742109071,3.8265020978247948e-05,239
73,0.10230563002680965,0.0023589034728604143,0.0023602332040719236,0.00056338975708638899,2.5916857523045613,2.5911001960244264,0.00022598750948856871,0.0048429463276343492,0.0048419431508147639,0.00020718475792440833,0.0018686472012773682,0.0018686823297083793,1.8798503337131034e-05,0.013818579809103931,0.99999022744226529,3.8993357627108528e-05,239
74,0.10372654155495979,0.0023567719338298651,0.0023581183978447179,0.00057099084426099603,2.5916874617309569,2.5911001960244264,0.00022664723943578157,0.0048473060592521969,0.0048462866347065573,0.00021035168211864583,0.0018703281668132699,0.0018703586384433554,1.629186481094473e-05,0.013830976024640718,0.99998999313222636,3.9729803663996502e-05,239
75,0.10514745308310992,0.0023546463226501928,0.0023560092908751539,0.00057850715200483734,2.5916896090898902,2.5911001960244264,0.00022747598351006713,0.0048516612670803354,0.0048506262801435735,0.00021337181571763945,0.0018720070683094136,0.0018720334657787376,1.4100960162558692e-05,0.013843272022462471,0.99998973867027652,4.045719210425966e-05,239
76,0.10656836461126006,0.0023525265295951795,0.0023539058366882372,0.00058596528015678636,2.591691733075224,2.5911001960244264,0.00022829570686043926,0.0048560126088600265,0.0048549620542198049,0.00021638781693638422,0.0018736844922131333,0.0018737067990148989,1.1905172024392412e-05,0.013855471801079863,0.99998948196003346,4.1183872782597105e-05,239
77,0.10798927613941019,0.0023504125303797233,0.002351808009919641,0.00059336456633864219,2.5916938342849658,2.5911001960244264,0.00022910664027975668,0.0048603600920872859,0.0048592939669635619,0.00021939918246809869,0.0018753604410330484,0.0018753786420221293,9.7052342780701723e-06,0.01386757664552464,0.9999892231512012,4.18224309814897e-05,240
78,0.10941018766756032,0.0023483042053640516,0.0023497157619080528,0.00060073501947953141,2.5916953949844692,2.5911001960244264,0.00022970897109884496,0.004864704457616372,0.0048636219798077335,0.00022256618897040039,0.001877035575643149,0.0018770489799159755,7.1411417442426876e-06,0.013879590756144391,0.99998898235694034,4.2555505759182379e-05,240
