step,t,label,index,x,Cf,H12,dstar,theta,delta99,Ue
4800,1.2,x_safe,979,1.389651474530831,0.0014559544972684382,2.5906329611782382,0.0078484553777884158,0.0030295512700567523,0.02240010571443686,0.99990489537141625
4800,1.2,xt,33,0.04546916890080429,0.0024492464645919547,2.5915853379719405,0.004665320995018131,0.0018001803477824133,0.013311340419404967,0.99999808306655591
4900,1.2250000000000001,x=0.25,177,0.25008042895442362,0.0021645026679460583,2.5917344561392079,0.0052769946513503436,0.0020360861579975477,0.015055899502485334,0.99995991911018733
4900,1.2250000000000001,x=0.50,353,0.50016085790884723,0.0019239911965035752,2.5912929205848378,0.0059383305190241695,0.0022916477222049937,0.016945380149438645,0.99991916846148254
4900,1.2250000000000001,x=0.75,529,0.75024128686327074,0.0017496788318485121,2.5908163241603979,0.0065320338628199904,0.0025212261486490428,0.018642951933334539,0.99989794183079495
4900,1.2250000000000001,x=1.00,705,1.0003217158176945,0.0016154003004242364,2.5905208103836657,0.0070761444624346569,0.0027315528344999682,0.020198405120553774,0.99988818458088491
4900,1.2250000000000001,x=1.20,846,1.2006702412868633,0.0015275293485082051,2.590371959347042,0.0074836026504917713,0.0028890069719478325,0.02136281670235262,0.99988235146275861
4900,1.2250000000000001,x_safe,979,1.389651474530831,0.0014562928976666124,2.5905907477715822,0.0078485343684192802,0.003029631127637804,0.022400756815797767,0.9998998234975417
4900,1.2250000000000001,xt,33,0.04546916890080429,0.0024492443194448878,2.5915859873384761,0.004665322793902125,0.0018001805908409579,0.013311348654333782,0.99999770620421724
5000,1.25,x=0.25,177,0.25008042895442362,0.0021644918052788676,2.5917307493800306,0.0052769936752788526,0.0020360886934497982,0.015055911428044893,0.99996147565169446
5000,1.25,x=0.50,353,0.50016085790884723,0.0019239076615363527,2.5912969128985894,0.0059383670236090296,0.0022916582789297012,0.016945433172405981,0.99992164156799956
5000,1.25,x=0.75,529,0.75024128686327074,0.0017495229997098562,2.5908163328668818,0.0065320657707680025,0.0025212384559656956,0.018643022438690267,0.99990029059690433
5000,1.25,x=1.00,705,1.0003217158176945,0.001615170371007759,2.5905228668939193,0.0070761765137607935,0.0027315630385634265,0.020198452754877552,0.99989033221369239
5000,1.25,x=1.20,846,1.2006702412868633,0.001527246665179045,2.5903762104923702,0.0074836461776717281,0.0028890190341306684,0.021362933563361178,0.99988489097952871
5000,1.25,x_safe,979,1.389651474530831,0.0014559940895558677,2.5905460508734128,0.0078486132419493225,0.0030297138471262193,0.022401452799085828,0.99989565951720161
5000,1.25,xt,33,0.04546916890080429,0.0024492453773062904,2.5915854597043873,0.004665321312427086,0.001800180385700745,0.01331134102657244,0.99999806281111481
5100,1.2750000000000001,x=0.25,177,0.25008042895442362,0.0021644936603528245,2.5917370583676562,0.0052770067642679379,0.0020360887873369124,0.015055918887637689,0.9999599784450478
5100,1.2750000000000001,x=0.50,353,0.50016085790884723,0.0019239439974576863,2.5913133196811309,0.0059384249340784425,0.002291666117322001,0.016945485009948986,0.99991963137314055
5100,1.2750000000000001,x=0.75,529,0.75024128686327074,0.0017496395794787383,2.5908265647591575,0.00653212190881889,0.002521250166904211,0.018643080227388444,0.99989824412788197
5100,1.2750000000000001,x=1.00,705,1.0003217158176945,0.0016153653155716755,2.5905267709946598,0.0070762287969070841,0.0027315791043495343,0.02019852480605186,0.99988861586875721
5100,1.2750000000000001,x=1.20,846,1.2006702412868633,0.001527494476116458,2.590370414313715,0.0074837057382666069,0.0028890484916418093,0.021363072358843396,0.99988345550950775
5100,1.2750000000000001,x_safe,979,1.389651474530831,0.0014562850372595096,2.5904995264256141,0.0078487054854488539,0.0030298038680896971,0.022402224223953878,0.99989072872498119
5100,1.2750000000000001,xt,33,0.04546916890080429,0.0024492445450325527,2.5915860154998209,0.0046653229337661351,0.0018001806252478821,0.013311348727041525,0.9999977245532693
5200,1.3,x=0.25,177,0.25008042895442362,0.0021644780842547959,2.5917338846634363,0.0052770059816733255,0.0020360909786687454,0.015055929773053291,0.9999613366582919
5200,1.3,x=0.50,353,0.50016085790884723,0.0019238637331866076,2.591316235774225,0.005938458764802204,0.0022916765938557596,0.016945543378084293,0.99992177376654878
5200,1.3,x=0.75,529,0.75024128686327074,0.0017495016847056196,2.5908264133360279,0.0065321544294284105,0.0025212628664756458,0.018643157678710113,0.99990036530660498
5200,1.3,x=1.00,705,1.0003217158176945,0.0016151645997154931,2.5905285400578335,0.0070762604145409155,0.0027315894440533505,0.020198575927025154,0.99989057605897713
5200,1.3,x=1.20,846,1.2006702412868633,0.0015272498130626797,2.5903738447791325,0.0074837454323637047,0.0028890599893320822,0.021363140096023914,0.99988559186801684
5200,1.3,x_safe,979,1.389651474530831,0.0014560283731282855,2.5904502087287731,0.0078487990145289614,0.00302989765565911,0.022403061322587684,0.99988715805355188
5200,1.3,xt,33,0.04546916890080429,0.0024492441542366614,2.5915855916865356,0.004665321614945434,0.0018001804107536212,0.013311341548224642,0.99999803893234551
5300,1.325,x=0.25,177,0.25008042895442362,0.0021644858131942019,2.591739280794497,0.0052770173874422954,0.0020360911402417868,0.015055936168419807,0.99996004446521869
5300,1.325,x=0.50,353,0.50016085790884723,0.0019238979102271772,2.5913305697873437,0.0059385110732601103,0.0022916841033320777,0.016945592628731437,0.99992000854677954
5300,1.325,x=0.75,529,0.75024128686327074,0.0017496040573465375,2.5908355295636345,0.0065322089237963748,0.0025212750285606017,0.018643219000897493,0.99989850941365588
5300,1.325,x=1.00,705,1.0003217158176945,0.001615332766439396,2.5905330475781798,0.0070763108339474074,0.0027316041540419111,0.020198644107487222,0.99988900300894201
5300,1.325,x=1.20,846,1.2006702412868633,0.0015274627784237743,2.5903706142423712,0.0074837999337905243,0.0028890846323854618,0.021363238972489252,0.99988423199424226
5300,1.325,x_safe,979,1.389651474530831,0.001456275271409595,2.5904013744670764,0.0078489085940866583,0.0030299970774611772,0.022403992329742651,0.99988320231859296
5300,1.325,xt,33,0.04546916890080429,0.0024492448574200474,2.5915860221216938,0.0046653230396396976,0.0018001806615009699,0.013311348773983461,0.99999774620472526
5400,1.3500000000000001,x=0.25,177,0.25008042895442362,0.002164466145933637,2.5917367066743053,0.0052770169075347356,0.002036092977324907,0.015055945893870697,0.99996119826302077
5400,1.3500000000000001,x=0.50,353,0.50016085790884723,0.0019238198567994456,2.5913334733331634,0.0059385422952595345,0.0022916935841611097,0.016945648729202244,0.99992185903402586
5400,1.3500000000000001,x=0.75,529,0.75024128686327074,0.0017494792908015319,2.5908355127423088,0.0065322423202333569,0.0025212879351492316,0.018643300382068243,0.99990043695128594
5400,1.3500000000000001,x=1.00,705,1.0003217158176945,0.0016151561724284031,2.5905345860672968,0.007076342273335855,0.0027316146680282254,0.020198699952704662,0.99989076093894613
5400,1.3500000000000001,x=1.20,846,1.2006702412868633,0.0015272509228001709,2.5903738267771605,0.0074838365028475741,0.0028890951666843637,0.021363296503407035,0.99988608948756874
5400,1.3500000000000001,x_safe,979,1.389651474530831,0.0014560517601138463,2.5903533597932547,0.0078490166350173168,0.0030300949503058437,0.02240499025365543,0.99988136360604407
5400,1.3500000000000001,xt,33,0.04546916890080429,0.0024492431060798058,2.5915857193146983,0.0046653218995986057,0.0018001804319373515,0.013311342071046645,0.99999801367576724
5500,1.375,x=0.25,177,0.25008042895442362,0.00216447815539648,2.5917412222472835,0.0052770267669342589,0.0020360932340145366,0.015055951638217623,0.99996010614233355
5500,1.375,x=0.50,353,0.50016085790884723,0.0019238518411893338,2.5913464768104606,0.0059385894999442902,0.0022917003006304886,0.016945691207240109,0.99992031548089355
5500,1.375,x=0.75,529,0.75024128686327074,0.0017495658737194824,2.5908445096056321,0.0065322957422729788,0.002521299799372097,0.018643360948753011,0.99989876072400419
5500,1.375,x=1.00,705,1.0003217158176945,0.0016153019108912836,2.5905394687629193,0.007076391097989943,0.0027316283667236261,0.02019876109968851,0.99988934646552219
5500,1.375,x=1.20,846,1.2006702412868633,0.0015274335384459223,2.5903724040588245,0.0074838874863330952,0.0028891164353846105,0.021363376303592699,0.99988481889095437
5500,1.375,x_safe,979,1.389651474530831,0.0014562560295683581,2.5903198150313793,0.0078491230090670938,0.0030301752561669722,0.022405980190142998,0.99987980596542225
5500,1.375,xt,33,0.04546916890080429,0.0024492449650482281,2.5915860282676002,0.0046653231249261023,0.0018001806901408305,0.013311348726429141,0.99999776762442505
5600,1.4000000000000001,x=0.25,177,0.25008042895442362,0.0021644564149961992,2.5917392056969306,0.005277026592014995,0.002036094750743248,0.015055960127142822,0.99996107246403121
5600,1.4000000000000001,x=0.50,353,0.50016085790884723,0.0019237775180348494,2.591349579861995,0.005938618361336555,0.0022917086939898022,0.016945743353972993,0.99992191102217653
5600,1.4000000000000001,x=0.75,529,0.75024128686327074,0.0017494470124546752,2.5908461722758642,0.0065323304920335366,0.0025213115938471074,0.018643432227729791,0.99990051043472294
5600,1.4000000000000001,x=1.00,705,1.0003217158176945,0.0016151457938962316,2.5905409208636985,0.0070764225749788438,0.0027316389862776349,0.020198824729837226,0.99989092035078175
5600,1.4000000000000001,x=1.20,846,1.2006702412868633,0.0015272499730185607,2.590375322215515,0.0074839221105259188,0.0028891265471619053,0.021363433591711039,0.99988647181381962
5600,1.4000000000000001,x_safe,979,1.389651474530831,0.0014560600409031193,2.5903098192589846,0.0078491775653858654,0.0030302080110368016,0.022406344205053115,0.99988011211834038
5600,1.4000000000000001,xt,33,0.04546916890080429,0.0024492424118469423,2.5915858259080342,0.0046653221577726382,0.0018001804575150479,0.013311342636701194,0.99999799070338213
5700,1.425,x=0.25,177,0.25008042895442362,0.0021644702749423223,2.5917429676806947,0.0052770351112240406,0.0020360950823554726,0.015055965431324345,0.99996015402289151
5700,1.425,x=0.50,353,0.50016085790884723,0.0019238082964779209,2.5913612887865098,0.0059386609626231827,0.0022917147787617667,0.016945780488982671,0.99992056645493255
5700,1.425,x=0.75,529,0.75024128686327074,0.0017495174277857241,2.5908567476620874,0.0065323832020987987,0.002521321646977753,0.01864348006952787,0.99989902924361784
5700,1.425,x=1.00,705,1.0003217158176945,0.001615272180430222,2.590545959697486,0.0070764699525621413,0.0027316519616538688,0.020198878617671792,0.99988963907990713
5700,1.425,x=1.20,846,1.2006702412868633,0.0015274063217968119,2.5903751826393502,0.0074839705214878828,0.0028891453916194548,0.02136350251127438,0.99988528959453016
5700,1.425,x_safe,979,1.389651474530831,0.0014562306173820248,2.5903077580825222,0.0078492355321194956,0.0030302328005726623,0.022406851002549934,0.99987975674638974
5700,1.425,xt,33,0.04546916890080429,0.0024492447944112158,2.5915860458829054,0.0046653232023156988,0.001800180707766664,0.01331134859275665,0.99999778580960663
5800,1.45,x=0.25,177,0.25008042895442362,0.0021644487447017185,2.5917413886909877,0.0052770351636008328,0.0020360963430329396,0.015055972806471456,0.99996096661839029
5800,1.45,x=0.50,353,0.50016085790884723,0.001923738731847607,2.5913644230280295,0.0059386876416559721,0.0022917223023061224,0.01694582915006285,0.99992193853731515
5800,1.45,x=0.75,529,0.75024128686327074,0.0017494027156785216,2.590861161784388,0.0065324191924895098,0.002521331242616828,0.018643531807693108,0.99990058892972877
5800,1.45,x=1.00,705,1.0003217158176945,0.0016151337257349992,2.5905474501664534,0.0070765015923228624,0.0027316626035428027,0.020198947976661347,0.99989106078560963
5800,1.45,x=1.20,846,1.2006702412868633,0.0015272471000312804,2.590377816011904,0.0074840038425022298,0.0028891553179004824,0.021363561405199204,0.99988678063781788
5800,1.45,x_safe,979,1.389651474530831,0.0014560602564006883,2.59030628663582,0.0078492809975584943,0.0030302520740714441,0.022406753673047883,0.99988112864558698
5800,1.45,xt,33,0.04546916890080429,0.0024492420472781132,2.5915859079312131,0.0046653223841755581,0.0018001804879004561,0.013311343212679162,0.99999797199629292
5900,1.4750000000000001,x=0.25,177,0.25008042895442362,0.0021644623177900545,2.5917445636720031,0.005277042576725067,0.00203609670902464,0.015055977736359052,0.99996018417984966
5900,1.4750000000000001,x=0.50,353,0.50016085790884723,0.0019237682563451326,2.5913748088902566,0.0059387260510587285,0.0022917279394260833,0.016945862952513945,0.99992077193617801
5900,1.4750000000000001,x=0.75,529,0.75024128686327074,0.0017494640692537991,2.5908731578028172,0.0065324705522193677,0.0025213393919134241,0.018643564735607746,0.99989930619375078
5900,1.4750000000000001,x=1.00,705,1.0003217158176945,0.0016152434942998774,2.5905525128063283,0.0070765476795049105,0.0027316750556192872,0.020198997189971531,0.99988989457802657
5900,1.4750000000000001,x=1.20,846,1.2006702412868633,0.0015273807554284236,2.5903786422930697,0.0074840502071640809,0.0028891722951124269,0.021363624326828822,0.99988568056003291
5900,1.4750000000000001,x_safe,979,1.389651474530831,0.0014562048656321627,2.5903043228556109,0.0078493367579625124,0.0030302758979721825,0.022407099361527596,0.99988065860578423
5900,1.4750000000000001,xt,33,0.04546916890080429,0.0024492444055784469,2.5915860757562323,0.0046653232792186628,0.0018001807166899938,0.01331134842418516,0.99999779956538981
6000,1.5,x=0.25,177,0.25008042895442362,0.0021644425722822766,2.591743289540521,0.0052770427551882357,0.0020360977788520789,0.015055984072142717,0.99996088147500795
6000,1.5,x=0.50,353,0.50016085790884723,0.0019237036617812775,2.5913778622175379,0.0059387506633017239,0.0022917347369093119,0.01694590842596223,0.99992194645168586
6000,1.5,x=0.75,529,0.75024128686327074,0.0017493612861187765,2.5908785786147774,0.006532506569976817,0.0025213480183503795,0.018643608845591471,0.99990065799903205
6000,1.5,x=1.00,705,1.0003217158176945,0.0016151199815056143,2.5905541249735555,0.0070765795418237416,0.0027316856550511099,0.020199069580758202,0.99989117885774936
6000,1.5,x=1.20,846,1.2006702412868633,0.0015272424164846409,2.5903809725265283,0.0074840826594801098,0.0028891822241037036,0.021363683719373396,0.99988703211852681
6000,1.5,x_safe,979,1.389651474530831,0.0014560589995491467,2.5903033423688564,0.0078493777458383193,0.0030302928685796279,0.022406998552980981,0.99988185202954705
6000,1.5,xt,33,0.04546916890080429,0.002449241916865688,2.5915859678454027,0.0046653225782355961,0.0018001805211633633,0.013311343758893156,0.99999795812493275
6100,1.5250000000000001,x=0.25,177,0.25008042895442362,0.0021644547372641535,2.591746024125785,0.0052770492723211776,0.002036098145110945,0.015055988807531107,0.99996019970363714
6100,1.5250000000000001,x=0.50,353,0.50016085790884723,0.0019237313191071456,2.5913870297229153,0.0059387852572614017,0.0022917399790707478,0.016945939472352244,0.99992093721837239
6100,1.5250000000000001,x=0.75,529,0.75024128686327074,0.0017494248371702032,2.5908889390374572,0.0065325550949404494,0.002521356665086294,0.018643645866250988,0.99989954674253745
6100,1.5250000000000001,x=1.00,705,1.0003217158176945,0.0016152157855506459,2.5905591142850763,0.0070766244520448236,0.0027316977300468896,0.020199116058495819,0.99989012446413361
6100,1.5250000000000001,x=1.20,846,1.2006702412868633,0.001527356633101323,2.590382606837164,0.0074841273313336126,0.002889197646548311,0.021363743349772112,0.99988602278535543
6100,1.5250000000000001,x_safe,979,1.389651474530831,0.0014561814952539795,2.5903028946489837,0.0078494289657644184,0.0030303131660701431,0.022407268876119189,0.99988127866175169
6100,1.5250000000000001,xt,33,0.04546916890080429,0.0024492439225257401,2.5915861148316095,0.0046653233573244407,0.0018001807196854711,0.013311348259231444,0.99999780900371527
6200,1.55,x=0.25,177,0.25008042895442362,0.0021644372363631599,2.5917449569464646,0.0052770495012696454,0.0020360990718341922,0.015055994071519136,0.99996081117960467
6200,1.55,x=0.50,353,0.50016085790884723,0.0019236718562079438,2.5913899740258262,0.0059388079067736127,0.002291746115520946,0.016945981845729523,0.9999219410564979
6200,1.55,x=0.75,529,0.75024128686327074,0.0017493416011442632,2.5908917926455368,0.0065325895778513233,0.0025213671973467306,0.018643708106327418,0.99990068414776367
6200,1.55,x=1.00,705,1.0003217158176945,0.0016151049324857865,2.5905609100340392,0.0070766565558238303,0.0027317082290610356,0.020199190008074797,0.99989127587800697
6200,1.55,x=1.20,846,1.2006702412868633,0.0015272359448695728,2.5903846160454322,0.0074841591460919647,0.0028892076874350546,0.021363805076476578,0.99988723163899129
6200,1.55,x_safe,979,1.389651474530831,0.0014560563315332191,2.5903024641047581,0.0078494666325825378,0.0030303282112250991,0.022407185390571974,0.99988237556876103
6200,1.55,xt,33,0.04546916890080429,0.0024492418482372292,2.5915860136424564,0.0046653227450764549,0.0018001805537294809,0.013311344242154601,0.99999794796697727
6300,1.575,x=0.25,177,0.25008042895442362,0.0021644479315511863,2.5917473479634494,0.005277055274823716,0.0020360994210991807,0.015055998760921653,0.99996020802042196
6300,1.575,x=0.50,353,0.50016085790884723,0.0019236970676801792,2.5913980789049522,0.0059388390574198436,0.0022917509686236322,0.01694601021800787,0.99992106539163328
6300,1.575,x=0.75,529,0.75024128686327074,0.0017494100874778271,2.5908976170927667,0.0065326343065872884,0.0025213787930059256,0.018643769605685319,0.99989970969928399
6300,1.575,x=1.00,705,1.0003217158176945,0.0016151889442285114,2.5905657029911802,0.0070767003670371082,0.0027317200868003625,0.020199235227808011,0.99989032953329082
6300,1.575,x=1.20,846,1.2006702412868633,0.0015273338570346801,2.5903868737254894,0.0074842024146122982,0.0028892218728118141,0.021363858156402741,0.99988632160027202
6300,1.575,x_safe,979,1.389651474530831,0.0014561601036421163,2.5903030095358188,0.0078495147578325642,0.0030303461521434876,0.022407410367460023,0.99988174793720863
6300,1.575,xt,33,0.04546916890080429,0.002449243515965161,2.5915861526860762,0.0046653234325684557,0.0018001807224247719,0.013311348137988418,0.99999781611271887
6400,1.6000000000000001,x=0.25,177,0.25008042895442362,0.0021644323099513064,2.5917464383664583,0.0052770555253456655,0.0020361002323482386,0.015056003024761422,0.99996074837273097
6400,1.6000000000000001,x=0.50,353,0.50016085790884723,0.001923642918536404,2.5914008954147696,0.005938859851598581,0.0022917565020938338,0.016946049486871735,0.99992192743030228
6400,1.6000000000000001,x=0.75,529,0.75024128686327074,0.0017493416842081035,2.5908966399004059,0.0065326668838803321,0.0025213923177311495,0.018643860132469534,0.99990065278953844
6400,1.6000000000000001,x=1.00,705,1.0003217158176945,0.0016150892497743313,2.5905676836350624,0.0070767327367335583,0.0027317304934505889,0.020199309429797686,0.99989135937546003
6400,1.6000000000000001,x=1.20,846,1.2006702412868633,0.0015272277699993533,2.5903886810847996,0.0074842338306788389,0.0028892319848867628,0.021363926100929319,0.9998874036569122
6400,1.6000000000000001,x_safe,979,1.389651474530831,0.0014560522167097415,2.5903029287816617,0.0078495501814094711,0.0030303599220734673,0.022407346496184713,0.99988277958926897
6400,1.6000000000000001,xt,33,0.04546916890080429,0.0024492417145262472,2.5915860569644216,0.0046653228928448193,0.0018001805806554651,0.01331134463735195,0.99999793925877278
