job_id,node,gpu_name,gpu_uuid,cuda_runtime,driver_version,julia_version,source_commit,numerical_fingerprint,case,Nx,Ny,Nz,total_nodes,pressure_unknowns,gmg_levels,measured_step,step_time_s,poisson_time_s,poisson_fraction,bicgstab_iterations,div_post,cfl,diffusion_metric,gpu_total_bytes,gpu_used_bytes,gpu_free_bytes,gpu_pool_bytes,host_rss_bytes
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,25,0.25625390800000003,0.19670605659484863,0.76762168479728554,7,1.9060300276382002e-11,0.04530859339277462,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,26,0.247327716,0.1878049373626709,0.75933639949463205,7,1.7470615336674082e-11,0.045308593392774599,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,27,0.24737098900000001,0.1878209114074707,0.75926814282765664,7,2.1751652404378719e-11,0.045308593392774578,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,28,0.24734998600000002,0.18782997131347656,0.7593692417410387,7,2.6539617572852929e-11,0.04530859339277455,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,29,0.25603654800000003,0.19649600982666016,0.76745297248211664,7,2.4615365733141455e-11,0.045308593392774529,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G2,280,256,30,2150400,2134350,5,30,0.22058620600000001,0.16102719306945801,0.7299966574947937,6,1.8505269546102711e-10,0.045308593534938282,0.0079158580750932628,85100068864,1445986304,83654082560,939524096,1852096512
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,1,1.9543805170000002,1.455618143081665,0.74479771488720026,8,4.5560763948621218e-11,0.090780069171772948,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1853353984
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,2,1.9551287030000002,1.4556429386138916,0.74452537900973748,8,5.6915629571065984e-11,0.090780069171772809,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1853353984
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,3,2.1362491100000001,1.6375560760498047,0.76655670370287698,9,2.4849815262947621e-12,0.090780069171772837,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1853353984
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,4,2.1362203430000002,1.6374719142913818,0.76652762888298254,9,1.5322616168553855e-12,0.090780069171772837,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1853353984
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,5,1.9544189180000002,1.4556829929351807,0.74481626202473161,8,7.8098024032558776e-11,0.090780069171772837,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,6,1.9543276920000001,1.4554870128631592,0.74475074923267226,8,2.7180567491048889e-11,0.090780069171772934,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,7,1.9545208190000001,1.4557499885559082,0.74481170750625203,8,2.6530818970926836e-11,0.090780069171773156,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,8,1.9544685270000002,1.4556980133056641,0.74480504198247643,8,2.0365734418864842e-11,0.090780069171773323,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,9,1.9544653250000001,1.4556279182434082,0.74477039813607748,8,1.4746421146015592e-11,0.090780069171773461,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,10,1.9544140670000001,1.4556629657745361,0.74480786357056861,8,1.160874298063204e-11,0.090780069171773531,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,11,1.9543677850000001,1.4555809497833252,0.74478353611591341,8,1.4326737954361305e-11,0.090780069171773531,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,12,1.9543424370000002,1.4555702209472656,0.74478770628428281,8,1.0175860124454976e-11,0.09078006917177342,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,13,1.9545640550000001,1.4557938575744629,0.74481767627434592,8,8.8308652403513101e-12,0.090780069171773489,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,14,1.9545967380000002,1.4559199810028076,0.7448697486789766,8,1.0507441740173927e-11,0.090780069171773628,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856655360
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,15,1.9548929270000002,1.4556560516357422,0.74462188262638385,8,1.4208943082974112e-11,0.09078006917177367,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,16,1.9545272130000002,1.4557619094848633,0.7448153700814516,8,1.8542898816149617e-11,0.090780069171773628,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,17,1.9547104380000002,1.4560208320617676,0.74487801556506927,8,2.2510660414504775e-11,0.090780069171773545,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,18,1.9544788890000002,1.4557499885559082,0.7448276861668921,8,2.407977639731806e-11,0.090780069171773406,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,19,1.9546683600000001,1.4559171199798584,0.74484099183958674,8,2.3677702823469568e-11,0.090780069171773309,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,20,1.9571891730000002,1.4584929943084717,0.7451977634195055,8,2.3837818192931046e-11,0.09078006917177335,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,21,1.9546831420000002,1.4559071063995361,0.74483023622430977,8,2.512902669130013e-11,0.09078006917177335,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,22,1.95877316,1.4599878787994385,0.74535832357404697,8,2.6105421300355708e-11,0.090780069171773281,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,23,1.9542109630000002,1.4554879665374756,0.74479572272130146,8,2.5692499238333067e-11,0.090780069171773281,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,24,1.9544152710000002,1.4556930065155029,0.74482277544356268,8,2.4087146672949648e-11,0.090780069171773156,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,25,1.9542932200000001,1.4555490016937256,0.74479560528472055,8,2.2018750297105489e-11,0.090780069171773115,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856839680
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,26,1.7727209080000002,1.2739510536193848,0.71864163606930542,7,1.6429201780626967e-10,0.090780069171773156,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856851968
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,27,1.772593646,1.2739520072937012,0.71869376840455013,7,1.454722445270702e-10,0.090780069171773309,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856851968
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,28,1.7726220270000002,1.2739109992980957,0.71865912749266292,7,1.2158167696219153e-10,0.090780069171773475,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856851968
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,29,1.7727843400000001,1.2740559577941895,0.71867509716054312,7,9.4260811426412203e-11,0.090780069171773586,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856851968
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G3,560,512,60,17203200,17138940,6,30,1.7728116070000002,1.2739059925079346,0.71857945169011661,7,7.7180959352817014e-11,0.090780069171773628,0.031785939976401278,85100068864,8291090432,76808978432,7784628224,1856851968
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,1,16.614726894,11.957873821258545,0.71971534034524731,8,3.1195859704885727e-11,0.18172355928526202,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851662336
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,2,19.599784763000002,14.943713188171387,0.76244271908443428,10,2.3458587756972227e-12,0.18172358518717868,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851691008
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,3,19.601048855000002,14.944422960281372,0.76242975928654055,10,1.6586566064551309e-12,0.18172355712894725,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851703296
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,4,18.107126281000003,13.450143814086914,0.74280941135315826,9,3.7873277201568166e-11,0.18172348347037609,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851703296
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,5,18.104715090000003,13.448142051696777,0.74279777311296946,9,2.587846885532805e-11,0.18172337262227814,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851723776
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,6,18.107294245000002,13.450560808181763,0.74282555008989759,9,2.1239760291713579e-11,0.18172323280930136,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851740160
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,7,18.106104298000002,13.449394941329956,0.74280997833507312,9,1.5435221043085154e-11,0.18172307185669626,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851740160
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,8,18.111125073,13.449588060379028,0.74261471919431588,9,4.5602559915352345e-12,0.18172302072976995,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851740160
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,9,18.106461662000001,13.449395895004272,0.74279537029758258,9,4.7404227937844289e-12,0.18172302072977006,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1851805696
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,10,18.105930697000002,13.44952392578125,0.74282422433052397,9,3.4969613162212812e-12,0.18172302072977017,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1854570496
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,11,18.106636041000002,13.44977879524231,0.74280936363812278,9,4.3125391524022751e-12,0.18172302072977028,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1854926848
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,12,16.613342374000002,11.956578016281128,0.71969732201469927,8,8.5312392926326557e-11,0.18172302072977062,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1857601536
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,13,16.61315274,11.956745147705078,0.71971559732406809,8,2.1999167024976149e-11,0.18172302072977067,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1858289664
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,14,16.613054865000002,11.956279993057251,0.71969183814871185,8,2.7840598068493211e-11,0.18172302072977051,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1861300224
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,15,16.613732578,11.956835985183716,0.71969594605230536,8,6.0726624923313407e-11,0.18172302072977017,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1861300224
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,16,16.613752870000003,11.95746922492981,0.71973318241189221,8,3.0936249298541656e-11,0.18172302072976987,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1861300224
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,17,16.613005519000001,11.9565589427948,0.71971076691212166,8,7.3652246453223983e-11,0.18172302072976987,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1861300224
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,18,16.613917428000001,11.956663846969604,0.71967757747601613,8,5.6930624920560459e-11,0.18172302072977009,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1861300224
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,19,16.613120309999999,11.956775903701782,0.71971885356807985,8,5.3609946744075551e-11,0.18172302072977028,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1862119424
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,20,16.612469880000003,11.956368923187256,0.71972253431030775,8,4.688989280130126e-11,0.18172302072977034,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1872572416
