station,index,x,xeff,Rex,Ue,y,eta,u_over_Ue,blasius_fp,residual
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017008797653958945,5.4076868245526208,0.99619075025912995,0.99621581276799354,-2.5062508863582522e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017150537634408602,5.452750881423893,0.99652934280810468,0.99655374609578373,-2.440328767905342e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01729227761485826,5.4978149382951642,0.99684063434418479,0.99686441652244517,-2.378217826037865e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017434017595307917,5.5428789951664363,0.99712653742498714,0.99714973438224797,-2.3196957260829265e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017575757575757574,5.5879430520377076,0.99738885775377861,0.99741150381605392,-2.2646062275311074e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017717497556207235,5.6330071089089806,0.9976292977201221,0.9976514253159493,-2.2127595827203805e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.017859237536656893,5.6780711657802518,0.99784946004356545,0.9978710997666117,-2.1639723046251724e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01800097751710655,5.723135222651524,0.99805085149498196,0.99807203216841822,-2.1180673436260733e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018142717497556207,5.7681992795227952,0.99823488667183335,0.9982556354139982,-2.0748742164844458e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018284457478005865,5.8132633363940673,0.99840289180509012,0.99842323409607237,-2.0342290982244826e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018426197458455522,5.8583273932653386,0.99855610857728461,0.99857606832601753,-1.9959748732922833e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018567937438905179,5.9033914501366107,0.99869569793271062,0.99871529754423871,-1.9599611528087202e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01870967741935484,5.9484555070078837,0.99882274386246794,0.99884200411632784,-1.9260253859898491e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018851417399804497,5.993519563879155,0.99893825714865925,0.99895719764708235,-1.8940498423103413e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.018993157380254155,6.0385836207504271,0.99904317905356432,0.99906181812248218,-1.8639068917858381e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019134897360703812,6.0836476776216983,0.99913838494126184,0.99915673966392082,-1.8354722658986411e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019276637341153469,6.1287117344929705,0.99922468782056095,0.99924277410156903,-1.8086281008078409e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019418377321603127,6.1737757913642417,0.9993028417996046,0.99932067442760175,-1.7832627997149686e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019560117302052787,6.2188398482355147,0.99937354544388501,0.99939113815265079,-1.7592708765779008e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019701857282502445,6.263903905106786,0.99943744503065179,0.99945481055853558,-1.7365527883783649e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019843597262952102,6.3089679619780581,0.99949513769401588,0.99951228784155188,-1.7150147536004745e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.019985337243401759,6.3540320188493293,0.99954717445616381,0.99956412009318996,-1.6945637026144489e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020127077223851417,6.3990960757206015,0.99959406314116428,0.99961081432230647,-1.6751181142193872e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020268817204301074,6.4441601325918727,0.99963627116890164,0.99965283722327591,-1.6566054374278494e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020410557184750735,6.4892241894631457,0.99967422822755425,0.99969061775512591,-1.6389527571658569e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020552297165200392,6.534288246334417,0.99970832882390015,0.99972454974310554,-1.6220919205389706e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.02069403714565005,6.5793523032056891,0.99973893471149933,0.99975499430471748,-1.6059593218153978e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020835777126099707,6.6244163600769603,0.9997663771974854,0.99978228215436515,-1.5904956879753129e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.020977517106549364,6.6694804169482325,0.99979095932932793,0.99980671578797864,-1.5756458650706406e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021119257086999021,6.7145444738195037,0.99981295796347758,0.99982857154954385,-1.5613586066276497e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021260997067448679,6.7596085306907758,0.99983262571825371,0.99984810157663717,-1.5475858383462437e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.02140273704789834,6.804672587562048,0.99985019281380416,0.99986553562429392,-1.5342810489760161e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021544477028347997,6.8497366444333201,0.99986586880224892,0.99988108287411404,-1.521407186511059e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021686217008797654,6.8948007013045913,0.99987984419149178,0.99989493345650127,-1.5089265009482489e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021827956989247312,6.9398647581758635,0.99989229196633789,0.9999072600080241,-1.4968041686214129e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.021969696969696969,6.9849288150471347,0.99990336901083776,0.99991821909192691,-1.4850081089146094e-05
